election_date,state,county_name,jurisdiction,jurisdiction_type,precinct_id,precinct_name,polling_place_id,location_type,name,address,notes,source,source_date,source_notes,Google_geog,HERE_geog,MapQuest_geog,AzureMaps_geog,geog
2020-11-03,WI,Grant,Grant | CITY OF PLATTEVILLE,municipality,5,CITY OF PLATTEVILLE - Ward 5,,election_day,ULLSVIK HALL ,"30 S HICKORY ST, PLATTEVILLE, WI 53818",,scraper,2020-10-21,,POINT (-90.48497599999999 42.7346767),POINT (-90.48457999999999 42.73465),POINT (-90.48436700000001 42.734722),POINT (-90.4781 42.73351),POINT (-90.48497599999999 42.7346767)
2020-11-03,WI,Grant,Grant | CITY OF PLATTEVILLE,municipality,6,CITY OF PLATTEVILLE - Ward 6,,election_day,ULLSVIK HALL ,"30 S HICKORY ST, PLATTEVILLE, WI 53818",,scraper,2020-10-21,,POINT (-90.48497599999999 42.7346767),POINT (-90.48457999999999 42.73465),POINT (-90.48436700000001 42.734722),POINT (-90.4781 42.73351),POINT (-90.48497599999999 42.7346767)
2020-11-03,WI,Grant,Grant | CITY OF PLATTEVILLE,municipality,9,CITY OF PLATTEVILLE - Ward 9,,election_day,BROSKE CENTER,"1155 N 2ND ST, PLATTEVILLE, WI 53818",,scraper,2020-10-21,,POINT (-90.47266949999999 42.7445899),POINT (-90.47255 42.74451),POINT (-90.472449 42.745161),POINT (-90.47463999999999 42.74521),POINT (-90.47266949999999 42.7445899)
2020-11-03,WI,Grant,Grant | CITY OF PLATTEVILLE,municipality,7,CITY OF PLATTEVILLE - Ward 7,,election_day,BROSKE CENTER,"1155 N 2ND ST, PLATTEVILLE, WI 53818",,scraper,2020-10-21,,POINT (-90.47266949999999 42.7445899),POINT (-90.47255 42.74451),POINT (-90.472449 42.745161),POINT (-90.47463999999999 42.74521),POINT (-90.47266949999999 42.7445899)
2020-11-03,WI,Grant,Grant | CITY OF PLATTEVILLE,municipality,8,CITY OF PLATTEVILLE - Ward 8,,election_day,BROSKE CENTER,"1155 N 2ND ST, PLATTEVILLE, WI 53818",,scraper,2020-10-21,,POINT (-90.47266949999999 42.7445899),POINT (-90.47255 42.74451),POINT (-90.472449 42.745161),POINT (-90.47463999999999 42.74521),POINT (-90.47266949999999 42.7445899)
2020-11-03,WI,Grant,Grant | TOWN OF BEETOWN,municipality,1,TOWN OF BEETOWN - Ward 1,,election_day,BEETOWN TOWN HALL,"7764 COUNTY ROAD U, BEETOWN, WI 53802",,scraper,2020-10-21,,POINT (-90.884415 42.793409),POINT (-90.88042 42.7905),,POINT (-90.88043 42.7905),POINT (-90.884415 42.793409)
2020-11-03,WI,Grant,Grant | TOWN OF BLOOMINGTON,municipality,1,TOWN OF BLOOMINGTON - Ward 1,,election_day,BLOOMINGTON TOWNSHIP GARAGE,"534 STATE HIGHWAY 35, BLOOMINGTON, WI 53804-9796",,scraper,2020-10-21,,POINT (-90.9297285 42.8879816),POINT (-90.92953 42.88789),POINT (-90.929866 42.88763),POINT (-90.92977 42.88796),POINT (-90.9297285 42.8879816)
2020-11-03,WI,Grant,Grant | TOWN OF BOSCOBEL,municipality,2,TOWN OF BOSCOBEL - Ward 2,,election_day,Boscobel Town Hall,"5410 SUPERIOR ST, BOSCOBEL, WI 53805",,scraper,2020-10-21,,POINT (-90.69083719999999 43.137074),POINT (-90.69119999999999 43.13688),POINT (-90.691151 43.136804),POINT (-90.69141 43.13694),POINT (-90.69083719999999 43.137074)
2020-11-03,WI,Grant,Grant | TOWN OF BOSCOBEL,municipality,1,TOWN OF BOSCOBEL - Ward 1,,election_day,Boscobel Town Hall,"5410 SUPERIOR ST, BOSCOBEL, WI 53805",,scraper,2020-10-21,,POINT (-90.69083719999999 43.137074),POINT (-90.69119999999999 43.13688),POINT (-90.691151 43.136804),POINT (-90.69141 43.13694),POINT (-90.69083719999999 43.137074)
2020-11-03,WI,Grant,Grant | TOWN OF CASSVILLE,municipality,1,TOWN OF CASSVILLE - Ward 1,,election_day,CASSVILLE TOWN HALL,"215 DES MOINES ST, CASSVILLE, WI 53806",,scraper,2020-10-21,,POINT (-90.9860348 42.71242609999999),POINT (-90.98681999999999 42.71184),,POINT (-92.44698 41.73445),POINT (-90.9860348 42.71242609999999)
2020-11-03,WI,Grant,Grant | TOWN OF CASTLE ROCK,municipality,1,TOWN OF CASTLE ROCK - Ward 1,,election_day,CASTLE ROCK TOWN HALL,"15070 COUNTY ROAD G, MUSCODA, WI 53573",,scraper,2020-10-21,,POINT (-90.49988870000001 43.0490065),POINT (-90.50001 43.04887),POINT (-90.49956899999999 43.048042),POINT (-91.4102 44.60868),POINT (-90.49988870000001 43.0490065)
2020-11-03,WI,Grant,Grant | TOWN OF CLIFTON,municipality,2,TOWN OF CLIFTON - Ward 2,,election_day,LIVINGSTON-CLIFTON FIRE STATION,"230 N GRAND ST, LIVINGSTON, WI 53554-9439",,scraper,2020-10-21,,POINT (-90.4317413 42.9014139),POINT (-90.43057 42.89829),POINT (-90.432045 42.901531),POINT (-90.42523 42.90353),POINT (-90.4317413 42.9014139)
2020-11-03,WI,Grant,Grant | TOWN OF CLIFTON,municipality,1,TOWN OF CLIFTON - Ward 1,,election_day,LIVINGSTON-CLIFTON FIRE STATION,"230 N GRAND ST, LIVINGSTON, WI 53554-9439",,scraper,2020-10-21,,POINT (-90.4317413 42.9014139),POINT (-90.43057 42.89829),POINT (-90.432045 42.901531),POINT (-90.42523 42.90353),POINT (-90.4317413 42.9014139)
2020-11-03,WI,Grant,Grant | TOWN OF ELLENBORO,municipality,1,TOWN OF ELLENBORO - Ward 1,,election_day,ELLENBORO TOWN HALL,"3764 WILLOW BRANCH RD, PLATTEVILLE, WI 53818",,scraper,2020-10-21,,POINT (-90.6090621 42.7867518),POINT (-90.60921 42.78801),POINT (-90.609342 42.78628),POINT (-90.60851 42.78571),POINT (-90.6090621 42.7867518)
2020-11-03,WI,Grant,Grant | TOWN OF FENNIMORE,municipality,2,TOWN OF FENNIMORE - Ward 2,,election_day,FENNIMORE TOWN HALL,"835 JACKSON ST, FENNIMORE, WI 53809",,scraper,2020-10-21,,POINT (-90.65296169999999 42.9841084),POINT (-90.65298 42.9841),POINT (-90.653327 42.984106),POINT (-90.65298 42.9841),POINT (-90.65296169999999 42.9841084)
2020-11-03,WI,Grant,Grant | TOWN OF FENNIMORE,municipality,1,TOWN OF FENNIMORE - Ward 1,,election_day,FENNIMORE TOWN HALL,"835 JACKSON ST, FENNIMORE, WI 53809",,scraper,2020-10-21,,POINT (-90.65296169999999 42.9841084),POINT (-90.65298 42.9841),POINT (-90.653327 42.984106),POINT (-90.65298 42.9841),POINT (-90.65296169999999 42.9841084)
2020-11-03,WI,Grant,Grant | TOWN OF GLEN HAVEN,municipality,1,TOWN OF GLEN HAVEN - Ward 1,,election_day,Town of Glen Haven Townhall,"8744 COUNTY ROAD V, GLEN HAVEN, WI 53810",,scraper,2020-10-21,,POINT (-90.9101893 42.8150486),POINT (-91.06895 42.82479),POINT (-90.94267600000001 42.814498),POINT (-91.06941999999999 42.82466),POINT (-91.06895 42.82479)
2020-11-03,WI,Grant,Grant | TOWN OF HARRISON,municipality,1,TOWN OF HARRISON - Ward 1,,election_day,HARRISON TOWN HALL,"6139 STANTON RD, PLATTEVILLE, WI 53818-9697",,scraper,2020-10-21,,POINT (-90.5940803 42.7267394),POINT (-90.5962 42.72933),POINT (-90.595834 42.729146),POINT (-90.59596000000001 42.72962),POINT (-90.5940803 42.7267394)
2020-11-03,WI,Grant,Grant | TOWN OF HAZEL GREEN,municipality,2,TOWN OF HAZEL GREEN - Ward 2,,election_day,HAZEL GREEN TOWN GARAGE,"3910 N PERCIVAL ST, HAZEL GREEN, WI 53811",,scraper,2020-10-21,,POINT (-90.43761689999999 42.5434818),POINT (-90.43741 42.54338),POINT (-90.43799199999999 42.543342),POINT (-90.43761000000001 42.54345),POINT (-90.43761689999999 42.5434818)
2020-11-03,WI,Grant,Grant | TOWN OF HAZEL GREEN,municipality,1,TOWN OF HAZEL GREEN - Ward 1,,election_day,HAZEL GREEN TOWN GARAGE,"3910 N PERCIVAL ST, HAZEL GREEN, WI 53811",,scraper,2020-10-21,,POINT (-90.43761689999999 42.5434818),POINT (-90.43741 42.54338),POINT (-90.43799199999999 42.543342),POINT (-90.43761000000001 42.54345),POINT (-90.43761689999999 42.5434818)
2020-11-03,WI,Grant,Grant | TOWN OF HICKORY GROVE,municipality,1,TOWN OF HICKORY GROVE - Ward 1,,election_day,HICKORY GROVE LUTHERAN CHURCH,"15934 COUNTY ROAD T, BOSCOBEL, WI 53805-9537",,scraper,2020-10-21,,POINT (-90.62267829999999 43.0860048),POINT (-90.62397 43.08591),POINT (-90.656626 43.055058),POINT (-90.62287000000001 43.08609),POINT (-90.62267829999999 43.0860048)
2020-11-03,WI,Grant,Grant | TOWN OF JAMESTOWN,municipality,2,TOWN OF JAMESTOWN - Ward 2,,election_day,JAMESTOWN TOWN HALL,"2135 ELM ST, KIELER, WI 53812",,scraper,2020-10-21,,POINT (-90.60343230000001 42.5821154),POINT (-90.60343 42.58199),,POINT (-90.60343 42.58214),POINT (-90.60343230000001 42.5821154)
2020-11-03,WI,Grant,Grant | TOWN OF JAMESTOWN,municipality,1,TOWN OF JAMESTOWN - Ward 1,,election_day,JAMESTOWN TOWN HALL,"2135 ELM ST, KIELER, WI 53812",,scraper,2020-10-21,,POINT (-90.60343230000001 42.5821154),POINT (-90.60343 42.58199),,POINT (-90.60343 42.58214),POINT (-90.60343230000001 42.5821154)
2020-11-03,WI,Grant,Grant | TOWN OF JAMESTOWN,municipality,3,TOWN OF JAMESTOWN - Ward 3,,election_day,JAMESTOWN TOWN HALL,"2135 ELM ST, KIELER, WI 53812",,scraper,2020-10-21,,POINT (-90.60343230000001 42.5821154),POINT (-90.60343 42.58199),,POINT (-90.60343 42.58214),POINT (-90.60343230000001 42.5821154)
2020-11-03,WI,Grant,Grant | TOWN OF LIBERTY,municipality,1,TOWN OF LIBERTY - Ward 1,,election_day,LIBERTY TOWN HALL,"11698 MAIN ST, STITZER, WI 53825-9754",,scraper,2020-10-21,,POINT (-90.62267419999999 42.9299361),POINT (-90.62264999999999 42.92994),POINT (-90.623178 42.92994),POINT (-90.62269000000001 42.92988),POINT (-90.62267419999999 42.9299361)
2020-11-03,WI,Grant,Grant | TOWN OF LIMA,municipality,1,TOWN OF LIMA - Ward 1,,election_day,LIMA TOWN HALL,"8712 TOWN HALL RD, PLATTEVILLE, WI 53818-9027",,scraper,2020-10-21,,POINT (-90.51580779999999 42.8206591),POINT (-90.51581 42.82066),POINT (-90.516082 42.820654),POINT (-90.51572 42.82053),POINT (-90.51580779999999 42.8206591)
2020-11-03,WI,Grant,Grant | TOWN OF LITTLE GRANT,municipality,1,TOWN OF LITTLE GRANT - Ward 1,,election_day,LITTLE GRANT TOWN HALL,"8709 COUNTY ROAD A, BLOOMINGTON, WI 53804-9785",,scraper,2020-10-21,,POINT (-90.85553349999999 42.9022495),POINT (-90.8552 42.90203),POINT (-90.855036 42.902247),POINT (-90.85553 42.90225),POINT (-90.85553349999999 42.9022495)
2020-11-03,WI,Grant,Grant | TOWN OF MARION,municipality,1,TOWN OF MARION - Ward 1,,election_day,AMERICAN LEGION-BOSCOBEL,"106 1/2 E OAK ST, BOSCOBEL, WI 53805-1536",,scraper,2020-10-21,,POINT (-90.70476269999999 43.1344737),,POINT (-90.70475399999999 43.134739),POINT (-90.70475999999999 43.13449),POINT (-90.70476269999999 43.1344737)
2020-11-03,WI,Grant,Grant | TOWN OF MILLVILLE,municipality,1,TOWN OF MILLVILLE - Ward 1,,election_day,MILLVILLE TOWN HALL,"10247 COUNTY ROAD C, WOODMAN, WI 53827-9604",,scraper,2020-10-21,,POINT (-90.929575 43.0333968),POINT (-90.92941 43.03356),POINT (-90.92339200000001 43.031862),POINT (-90.92954 43.03339),POINT (-90.929575 43.0333968)
2020-11-03,WI,Grant,Grant | TOWN OF MOUNT HOPE,municipality,1,TOWN OF MOUNT HOPE - Ward 1,,election_day,MOUNT HOPE FIRE STATION,"127 E MAIN ST, MOUNT HOPE, WI 53816",,scraper,2020-10-21,,POINT (-90.8580376 42.9665966),POINT (-90.85804 42.96683),POINT (-90.85794799999999 42.967007),POINT (-90.85813 42.96681),POINT (-90.8580376 42.9665966)
2020-11-03,WI,Grant,Grant | TOWN OF MOUNT IDA,municipality,1,TOWN OF MOUNT IDA - Ward 1,,election_day,MOUNT IDA TOWN HALL,"6679 US HIGHWAY 18, FENNIMORE, WI 53809-9642",,scraper,2020-10-21,,POINT (-90.75394559999999 42.9713603),POINT (-90.75395 42.97136),POINT (-90.754746 42.972165),POINT (-90.75376 42.97189),POINT (-90.75394559999999 42.9713603)
2020-11-03,WI,Grant,Grant | TOWN OF MUSCODA,municipality,1,TOWN OF MUSCODA - Ward 1,,election_day,MUSCODA TOWN HALL,"18514 COUNTY ROAD G, MUSCODA, WI 53573-9011",,scraper,2020-10-21,,POINT (-90.46246579999999 43.1760375),POINT (-90.46195 43.17649),POINT (-90.458769 43.178261),POINT (-90.46122 43.17632),POINT (-90.46246579999999 43.1760375)
2020-11-03,WI,Grant,Grant | TOWN OF NORTH LANCASTER,municipality,2,TOWN OF NORTH LANCASTER - Ward 2,,election_day,LANCASTER YOUTH & AG BUILDING,"916 E ELM ST, LANCASTER, WI 53813-1300",,scraper,2020-10-21,,POINT (-90.697672 42.8518314),POINT (-90.69745 42.85184),POINT (-90.697495 42.849913),POINT (-90.69908 42.85056),POINT (-90.697672 42.8518314)
2020-11-03,WI,Grant,Grant | TOWN OF NORTH LANCASTER,municipality,1,TOWN OF NORTH LANCASTER - Ward 1,,election_day,LANCASTER YOUTH & AG BUILDING,"916 E ELM ST, LANCASTER, WI 53813-1300",,scraper,2020-10-21,,POINT (-90.697672 42.8518314),POINT (-90.69745 42.85184),POINT (-90.697495 42.849913),POINT (-90.69908 42.85056),POINT (-90.697672 42.8518314)
2020-11-03,WI,Grant,Grant | TOWN OF PARIS,municipality,2,TOWN OF PARIS - Ward 2,,election_day,PARIS TOWN HALL,"2757 SHOESTRING RD, CUBA CITY, WI 53807-9355",,scraper,2020-10-21,,POINT (-90.5788015 42.6058925),POINT (-90.5788 42.60585),POINT (-90.578183 42.605771),POINT (-90.57876 42.60589),POINT (-90.5788015 42.6058925)
2020-11-03,WI,Grant,Grant | TOWN OF PARIS,municipality,1,TOWN OF PARIS - Ward 1,,election_day,PARIS TOWN HALL,"2757 SHOESTRING RD, CUBA CITY, WI 53807-9355",,scraper,2020-10-21,,POINT (-90.5788015 42.6058925),POINT (-90.5788 42.60585),POINT (-90.578183 42.605771),POINT (-90.57876 42.60589),POINT (-90.5788015 42.6058925)
2020-11-03,WI,Grant,Grant | TOWN OF PATCH GROVE,municipality,1,TOWN OF PATCH GROVE - Ward 1,,election_day,PATCH GROVE TOWN HALL,"633 N MAIN ST, PATCH GROVE, WI 53817",,scraper,2020-10-21,,POINT (-90.97282369999999 42.9444247),POINT (-90.97264 42.94387),,POINT (-88.49894 43.11851),POINT (-90.97282369999999 42.9444247)
2020-11-03,WI,Grant,Grant | TOWN OF PLATTEVILLE,municipality,2,TOWN OF PLATTEVILLE - Ward 2,,election_day,Platteville Town Hall,"5651 COUNTY ROAD D, PLATTEVILLE, WI 53818-9606",,scraper,2020-10-21,,POINT (-90.48580579999999 42.7088356),POINT (-90.48533999999999 42.70868),POINT (-90.485123 42.708628),POINT (-90.48581 42.70884),POINT (-90.48580579999999 42.7088356)
2020-11-03,WI,Grant,Grant | TOWN OF PLATTEVILLE,municipality,1,TOWN OF PLATTEVILLE - Ward 1,,election_day,Platteville Town Hall,"5651 COUNTY ROAD D, PLATTEVILLE, WI 53818-9606",,scraper,2020-10-21,,POINT (-90.48580579999999 42.7088356),POINT (-90.48533999999999 42.70868),POINT (-90.485123 42.708628),POINT (-90.48581 42.70884),POINT (-90.48580579999999 42.7088356)
2020-11-03,WI,Grant,Grant | TOWN OF PLATTEVILLE,municipality,3,TOWN OF PLATTEVILLE - Ward 3,,election_day,Platteville Town Hall,"5651 COUNTY ROAD D, PLATTEVILLE, WI 53818-9606",,scraper,2020-10-21,,POINT (-90.48580579999999 42.7088356),POINT (-90.48533999999999 42.70868),POINT (-90.485123 42.708628),POINT (-90.48581 42.70884),POINT (-90.48580579999999 42.7088356)
2020-11-03,WI,Grant,Grant | TOWN OF POTOSI,municipality,1,TOWN OF POTOSI - Ward 1,,election_day,POTOSI TOWN HALL,"125 CROSS ST, POTOSI, WI 53820-9787",,scraper,2020-10-21,,POINT (-90.71337129999999 42.6960071),POINT (-90.71335000000001 42.69602),POINT (-90.71346800000001 42.695277),POINT (-90.71355 42.69592),POINT (-90.71337129999999 42.6960071)
2020-11-03,WI,Grant,Grant | TOWN OF SMELSER,municipality,2,TOWN OF SMELSER - Ward 2,,election_day,SMELSER TOWN HALL,"1233 SAINT ROSE RD, CUBA CITY, WI 53807-9512",,scraper,2020-10-21,,POINT (-90.4816692 42.6236278),POINT (-90.48157 42.62392),POINT (-90.481618 42.624076),,POINT (-90.4816692 42.6236278)
2020-11-03,WI,Grant,Grant | TOWN OF SMELSER,municipality,1,TOWN OF SMELSER - Ward 1,,election_day,SMELSER TOWN HALL,"1233 SAINT ROSE RD, CUBA CITY, WI 53807-9512",,scraper,2020-10-21,,POINT (-90.4816692 42.6236278),POINT (-90.48157 42.62392),POINT (-90.481618 42.624076),,POINT (-90.4816692 42.6236278)
2020-11-03,WI,Grant,Grant | TOWN OF SOUTH LANCASTER,municipality,2,TOWN OF SOUTH LANCASTER - Ward 2,,election_day,LANCASTER YOUTH & AG BUILDING,"916 E ELM ST, LANCASTER, WI 53813-1300",,scraper,2020-10-21,,POINT (-90.697672 42.8518314),POINT (-90.69745 42.85184),POINT (-90.697495 42.849913),POINT (-90.69908 42.85056),POINT (-90.697672 42.8518314)
2020-11-03,WI,Grant,Grant | TOWN OF SOUTH LANCASTER,municipality,1,TOWN OF SOUTH LANCASTER - Ward 1,,election_day,LANCASTER YOUTH & AG BUILDING,"916 E ELM ST, LANCASTER, WI 53813-1300",,scraper,2020-10-21,,POINT (-90.697672 42.8518314),POINT (-90.69745 42.85184),POINT (-90.697495 42.849913),POINT (-90.69908 42.85056),POINT (-90.697672 42.8518314)
2020-11-03,WI,Grant,Grant | TOWN OF SOUTH LANCASTER,municipality,3,TOWN OF SOUTH LANCASTER - Ward 3,,election_day,LANCASTER YOUTH & AG BUILDING,"916 E ELM ST, LANCASTER, WI 53813-1300",,scraper,2020-10-21,,POINT (-90.697672 42.8518314),POINT (-90.69745 42.85184),POINT (-90.697495 42.849913),POINT (-90.69908 42.85056),POINT (-90.697672 42.8518314)
2020-11-03,WI,Grant,Grant | TOWN OF WATERLOO,municipality,1,TOWN OF WATERLOO - Ward 1,,election_day,WATERLOO TOWN HALL,"8046 BURTON LN, POTOSI, WI 53820-9749",,scraper,2020-10-21,,POINT (-90.8174775 42.71766179999999),POINT (-90.81740000000001 42.71792),POINT (-90.8172 42.717634),POINT (-90.81758000000001 42.71779),POINT (-90.8174775 42.71766179999999)
2020-11-03,WI,Grant,Grant | TOWN OF WATTERSTOWN,municipality,2,TOWN OF WATTERSTOWN - Ward 2,,election_day,Blue River Community Building,"201 CLINTON ST, BLUE RIVER, WI 53518",,scraper,2020-10-21,,POINT (-90.5686726 43.1868146),POINT (-90.5685 43.18677),POINT (-90.56833399999999 43.186638),POINT (-90.57228000000001 43.18678),POINT (-90.5686726 43.1868146)
2020-11-03,WI,Grant,Grant | TOWN OF WATTERSTOWN,municipality,1,TOWN OF WATTERSTOWN - Ward 1,,election_day,Blue River Community Building,"201 CLINTON ST, BLUE RIVER, WI 53518",,scraper,2020-10-21,,POINT (-90.5686726 43.1868146),POINT (-90.5685 43.18677),POINT (-90.56833399999999 43.186638),POINT (-90.57228000000001 43.18678),POINT (-90.5686726 43.1868146)
2020-11-03,WI,Grant,Grant | TOWN OF WINGVILLE,municipality,1,TOWN OF WINGVILLE - Ward 1,,election_day,WINGVILLE TOWN HALL,"310 DALE DR, MONTFORT, WI 53569-9423",,scraper,2020-10-21,,POINT (-90.4378401 42.96724409999999),POINT (-90.4385 42.96659),POINT (-90.435914 42.966892),POINT (-89.54722 43.30928),POINT (-90.4378401 42.96724409999999)
2020-11-03,WI,Grant,Grant | TOWN OF WOODMAN,municipality,1,TOWN OF WOODMAN - Ward 1,,election_day,WOODMAN TOWN HALL,"15047 COUNTY ROAD K, WOODMAN, WI 53827-9710",,scraper,2020-10-21,,POINT (-90.8094088 43.0509186),POINT (-90.80034000000001 43.04843),POINT (-90.80643600000001 43.049914),POINT (-90.80969 43.05077),POINT (-90.8094088 43.0509186)
2020-11-03,WI,Grant,Grant | TOWN OF WYALUSING,municipality,1,TOWN OF WYALUSING - Ward 1,,election_day,WYALUSING TOWN HALL,"12296 DRY HOLLOW RD, BAGLEY, WI 53801-9789",,scraper,2020-10-21,,POINT (-91.04636119999999 42.9521142),POINT (-91.04636000000001 42.95211),POINT (-91.046835 42.952112),POINT (-91.04648 42.95211),POINT (-91.04636119999999 42.9521142)
2020-11-03,WI,Grant,Grant | VILLAGE OF BAGLEY,municipality,1,VILLAGE OF BAGLEY - Ward 1,,election_day,BAGLEY FIRE HOUSE,"400 JACKLEY LN, BAGLEY, WI 53801-9742",,scraper,2020-10-21,,POINT (-91.10062859999999 42.9037053),POINT (-91.10006 42.90207),POINT (-91.10028699999999 42.901989),POINT (-91.10008999999999 42.90207),POINT (-91.10062859999999 42.9037053)
2020-11-03,WI,Grant,Grant | VILLAGE OF BLOOMINGTON,municipality,1,VILLAGE OF BLOOMINGTON - Ward 1,,election_day,BLOOMINGTON MUNICIPAL LIBRARY,"453 CANAL ST, BLOOMINGTON, WI 53804-9651",,scraper,2020-10-21,,POINT (-90.9254586 42.88286),POINT (-90.92542 42.88321),POINT (-90.923435 42.883062),,POINT (-90.9254586 42.88286)
2020-11-03,WI,Grant,Grant | VILLAGE OF BLUE RIVER,municipality,1,VILLAGE OF BLUE RIVER - Ward 1,,election_day,Blue River Community Building,"201 CLINTON ST, BLUE RIVER, WI 53518",,scraper,2020-10-21,,POINT (-90.5686726 43.1868146),POINT (-90.5685 43.18677),POINT (-90.56833399999999 43.186638),POINT (-90.57228000000001 43.18678),POINT (-90.5686726 43.1868146)
2020-11-03,WI,Grant,Grant | VILLAGE OF CASSVILLE,municipality,2,VILLAGE OF CASSVILLE - Ward 2,,election_day,CASSVILLE VILLAGE HALL,"100 W AMELIA ST, CASSVILLE, WI 53806-9564",,scraper,2020-10-21,,POINT (-90.9916861 42.7146282),POINT (-90.99102000000001 42.71436),POINT (-90.992017 42.715058),POINT (-90.99069 42.71414),POINT (-90.9916861 42.7146282)
2020-11-03,WI,Grant,Grant | VILLAGE OF CASSVILLE,municipality,1,VILLAGE OF CASSVILLE - Ward 1,,election_day,CASSVILLE VILLAGE HALL,"100 W AMELIA ST, CASSVILLE, WI 53806-9564",,scraper,2020-10-21,,POINT (-90.9916861 42.7146282),POINT (-90.99102000000001 42.71436),POINT (-90.992017 42.715058),POINT (-90.99069 42.71414),POINT (-90.9916861 42.7146282)
2020-11-03,WI,Grant,Grant | VILLAGE OF DICKEYVILLE,municipality,2,VILLAGE OF DICKEYVILLE - Ward 2,,election_day,DICKEYVILLE COMMUNITY CENTER,"500 EAST AVE, DICKEYVILLE, WI 53808-6831",,scraper,2020-10-21,,POINT (-90.58877889999999 42.6290231),POINT (-90.58775 42.62895),POINT (-90.587354 42.629246),POINT (-90.80278 43.94026),POINT (-90.58877889999999 42.6290231)
2020-11-03,WI,Grant,Grant | VILLAGE OF DICKEYVILLE,municipality,1,VILLAGE OF DICKEYVILLE - Ward 1,,election_day,DICKEYVILLE COMMUNITY CENTER,"500 EAST AVE, DICKEYVILLE, WI 53808-6831",,scraper,2020-10-21,,POINT (-90.58877889999999 42.6290231),POINT (-90.58775 42.62895),POINT (-90.587354 42.629246),POINT (-90.80278 43.94026),POINT (-90.58877889999999 42.6290231)
2020-11-03,WI,Grant,Grant | VILLAGE OF HAZEL GREEN,municipality,2,VILLAGE OF HAZEL GREEN - Ward 2,,election_day,HAZEL GREEN MUNICIPAL HALL,"1610 E FAIRPLAY ST, HAZEL GREEN, WI 53811-9588",,scraper,2020-10-21,,POINT (-90.4356092 42.5330114),POINT (-90.43546000000001 42.53291),POINT (-90.43487399999999 42.532879),POINT (-90.43075 42.53114),POINT (-90.4356092 42.5330114)
2020-11-03,WI,Grant,Grant | VILLAGE OF HAZEL GREEN,municipality,1,VILLAGE OF HAZEL GREEN - Ward 1,,election_day,HAZEL GREEN MUNICIPAL HALL,"1610 E FAIRPLAY ST, HAZEL GREEN, WI 53811-9588",,scraper,2020-10-21,,POINT (-90.4356092 42.5330114),POINT (-90.43546000000001 42.53291),POINT (-90.43487399999999 42.532879),POINT (-90.43075 42.53114),POINT (-90.4356092 42.5330114)
2020-11-03,WI,Grant,Grant | VILLAGE OF LIVINGSTON,municipality,1,VILLAGE OF LIVINGSTON - Ward 1,,election_day,LIVINGSTON-CLIFTON FIRE STATION,"230 N GRAND ST, LIVINGSTON, WI 53554-9439",,scraper,2020-10-21,,POINT (-90.4317413 42.9014139),POINT (-90.43057 42.89829),POINT (-90.432045 42.901531),POINT (-90.42523 42.90353),POINT (-90.4317413 42.9014139)
2020-11-03,WI,Grant,Grant | VILLAGE OF MONTFORT,municipality,1,VILLAGE OF MONTFORT - Ward 1,,election_day,MONTFORT FIRE/RESCUE BUILDING,"605 S WALL ST, MONTFORT, WI 53569",,scraper,2020-10-21,,POINT (-90.4311501 42.9683937),POINT (-90.43095 42.96651),POINT (-90.431134 42.967382),POINT (-90.43312 42.96745),POINT (-90.4311501 42.9683937)
