election_date,state,county_name,jurisdiction,jurisdiction_type,precinct_id,precinct_name,polling_place_id,location_type,name,address,notes,source,source_date,source_notes,Google_geog,HERE_geog,MapQuest_geog,AzureMaps_geog,geog
2020-11-03,VA,POWHATAN COUNTY,POWHATAN COUNTY,county,,302 - LEE'S LANDING,,election_day,POWHATAN CHRISTIAN FELLOWSHIP,"3308 Pleasants Rd, Powhatan, VA 23139-4317",,website,2020-11-01,,POINT (-77.83521379999999 37.6070143),POINT (-77.83522000000001 37.60535),,POINT (-77.83513000000001 37.60712),POINT (-77.83521379999999 37.6070143)
2020-11-03,VA,POWHATAN COUNTY,POWHATAN COUNTY,county,,401 - POWHATAN COURTHOUSE,,election_day,Powhatan Middle School,"4135 Old Buckingham Road, Powhatan, VA 23139",,website,2020-11-01,,POINT (-77.9367146 37.5512573),POINT (-77.93598 37.54981),,POINT (-77.93671000000001 37.54964),POINT (-77.9367146 37.5512573)
2020-11-03,VA,POWHATAN COUNTY,POWHATAN COUNTY,county,,402 - MT ZION,,election_day,Mt. Zion Baptist Church,"2591 Ridge Rd., Powhatan, VA 23139",,website,2020-11-01,,POINT (-78.0117568 37.562667),POINT (-78.01264 37.56292),,POINT (-78.01114 37.56289),POINT (-78.0117568 37.562667)
2020-11-03,VA,POWHATAN COUNTY,POWHATAN COUNTY,county,,501 - SMITH CROSS ROADS,,election_day,Passion Community Church,"4480 Anderson Hwy, Powhatan, VA 23139",,website,2020-11-01,,POINT (-77.9607481 37.5631452),POINT (-77.96034 37.56374),,POINT (-77.96081 37.56321),POINT (-77.9607481 37.5631452)
2020-11-03,VA,POWHATAN COUNTY,POWHATAN COUNTY,county,,502 - PINEVILLE,,election_day,FINE CREEK BAPTIST CHURCH,"3619 Huguenot Trl, Powhatan, VA 23139-4225",,website,2020-11-01,,POINT (-77.90078699999999 37.6119646),POINT (-77.90058000000001 37.61188),,POINT (-77.90056 37.61193),POINT (-77.90078699999999 37.6119646)
2020-11-03,VA,POWHATAN COUNTY,POWHATAN COUNTY,county,,503 - TOBACCOVILLE,,election_day,Macon Vol. Fire Dept.,"6377 Old Buckingham Rd, Powhatan, VA 23139",,website,2020-11-01,,POINT (-78.0980781 37.482154),POINT (-78.098 37.48219),,POINT (-78.09795 37.48219),POINT (-78.0980781 37.482154)
2020-11-03,VA,PRINCE EDWARD COUNTY,PRINCE EDWARD COUNTY,county,,101 - FARMVILLE,,election_day,FARMVILLE AREA BUS,"502 Doswell St, Farmville, VA 23901-1665",,website,2020-11-01,,POINT (-78.38054919999999 37.3031008),POINT (-78.38131 37.30374),,POINT (-78.38069 37.303),POINT (-78.38054919999999 37.3031008)
2020-11-03,VA,PRINCE EDWARD COUNTY,PRINCE EDWARD COUNTY,county,,201 - LOCKETT,,election_day,RICE FIRE HOUSE,"948 Rices Depot Rd, Rice, VA 23966-2224",,website,2020-11-01,,POINT (-78.2892119 37.272344),POINT (-78.28945 37.27227),,POINT (-78.2891 37.27226),POINT (-78.2892119 37.272344)
2020-11-03,VA,PRINCE EDWARD COUNTY,PRINCE EDWARD COUNTY,county,,301 - LEIGH,,election_day,MT ZION SECOND BAPTIST CHURCH,"3753 Green Bay Rd, Green Bay, VA 23942-2410",,website,2020-11-01,,POINT (-78.3336159 37.1796709),POINT (-78.33327 37.17967),,POINT (-78.33363 37.17964),POINT (-78.3336159 37.1796709)
2020-11-03,VA,PRINCE EDWARD COUNTY,PRINCE EDWARD COUNTY,county,,302 - MT PLEASANT,,election_day,MT PLEASANT METHODIST CHURCH,"5083 Mt Pleasant Rd, Meherrin, VA 23954-3059",,website,2020-11-01,,POINT (-78.442621 37.1436889),POINT (-78.4401 37.13988),,POINT (-78.44028 37.13928),POINT (-78.442621 37.1436889)
2020-11-03,VA,PRINCE EDWARD COUNTY,PRINCE EDWARD COUNTY,county,,401 - HAMPDEN,,election_day,HAMPDEN SYDNEY FIRE DEPARTMENT,"159 S. Boundary Rd, Farmville, VA 23901",,website,2020-11-01,,POINT (-78.4609359 37.2387764),POINT (-78.46167 37.23705),,POINT (-78.47734 37.19739),POINT (-78.4609359 37.2387764)
2020-11-03,VA,PRINCE EDWARD COUNTY,PRINCE EDWARD COUNTY,county,,501 - DARLINGTON HTS,,election_day,DARLINGTON HEIGHTS FIRE HOUSE,"2673 Darlington Heights Rd, Pamplin, VA 23958",,website,2020-11-01,,POINT (-78.5950483 37.1986547),POINT (-78.59514 37.19849),,POINT (-78.59509 37.19868),POINT (-78.5950483 37.1986547)
2020-11-03,VA,PRINCE EDWARD COUNTY,PRINCE EDWARD COUNTY,county,,502 - BUFFALO HTS,,election_day,Prince Edward County Department of Social Services Building,"56-B SMI Way, Farmville, VA 23901-3067",,website,2020-11-01,,POINT (-78.4206183 37.313596),POINT (-78.4222 37.31415),,POINT (-78.42124 37.31323),POINT (-78.4206183 37.313596)
2020-11-03,VA,PRINCE EDWARD COUNTY,PRINCE EDWARD COUNTY,county,,601 - PROSPECT,,election_day,PROSPECT FIRE HOUSE,"45 Campbell Hill Rd, Prospect, VA 23960-2156",,website,2020-11-01,,POINT (-78.55974139999999 37.3025977),POINT (-78.55976 37.30264),,POINT (-78.55967 37.3026),POINT (-78.55974139999999 37.3025977)
2020-11-03,VA,PRINCE EDWARD COUNTY,PRINCE EDWARD COUNTY,county,,701 - WEST END,,election_day,PHILLIP F GAY FIRE HOUSE,"1000 W 3rd St, Farmville, VA 23901-2633",,website,2020-11-01,,POINT (-78.40546259999999 37.3043881),POINT (-78.40738 37.30395),,POINT (-78.40553 37.30437),POINT (-78.40546259999999 37.3043881)
2020-11-03,VA,PRINCE EDWARD COUNTY,PRINCE EDWARD COUNTY,county,,801 - CENTER,,election_day,PRINCE EDWARD ELKS LODGE #269,"636 S Main St, Farmville, VA 23901-2140",,website,2020-11-01,,POINT (-78.39494409999999 37.2926046),POINT (-78.39453 37.29478),,POINT (-78.39493 37.2926),POINT (-78.39494409999999 37.2926046)
2020-11-03,VA,PRINCE GEORGE COUNTY,PRINCE GEORGE COUNTY,county,,101 - RICHARD BLAND,,election_day,RICHARD BLAND BARN THEATER,"11301 Johnson Rd, Petersburg, VA 23805-7100",,website,2020-11-01,,POINT (-77.3999951 37.1557326),POINT (-77.36045 37.15618),,POINT (-77.39645 37.15668),POINT (-77.3999951 37.1557326)
2020-11-03,VA,PRINCE GEORGE COUNTY,PRINCE GEORGE COUNTY,county,,102 - TEMPLETON,,election_day,SOUTH ELEMENTARY SCHOOL,"13400 Prince George Dr, Disputanta, VA 23842-4437",,website,2020-11-01,,POINT (-77.3119806 37.1285098),POINT (-77.31153999999999 37.12832),,POINT (-77.31156 37.12844),POINT (-77.3119806 37.1285098)
2020-11-03,VA,PRINCE GEORGE COUNTY,PRINCE GEORGE COUNTY,county,,103 - UNION BRANCH,,election_day,UNION BRANCH BAPTIST CHURCH,"3356 Union Branch Rd, Petersburg, VA 23805-7621",,website,2020-11-01,,POINT (-77.34209269999999 37.1547193),POINT (-77.342 37.15496),,POINT (-77.34198000000001 37.15495),POINT (-77.34209269999999 37.1547193)
